customerID,churn_probability,risk_segment
5777-ZPQNC,0.04333679,low
3422-WJOYD,0.04329478,low
2351-RRBUE,0.043264795,low
3926-YZVVX,0.043188814,low
2348-KCJLT,0.04317911,low
1455-HFBXA,0.04302588,low
0853-TWRVK,0.04289968,low
6064-PUPMC,0.042864442,low
3249-VHRIP,0.042766046,low
3810-DVDQQ,0.04275674,low
9830-ECLEN,0.04274549,low
5512-IDZEI,0.042661797,low
0617-AQNWT,0.04264871,low
2606-PKWJB,0.04261972,low
1952-DVVSW,0.04261678,low
1599-MMYRQ,0.042595655,low
7103-ZGVNT,0.04255317,low
2188-SXWVT,0.042497806,low
6435-VWCCY,0.042491667,low
3727-OWVYD,0.042476475,low
5387-ASZNZ,0.042386048,low
7609-NRNCA,0.042375866,low
2878-RMWXY,0.042221252,low
3134-DSHVC,0.042218976,low
8200-LGKSR,0.042171836,low
7030-FZTFM,0.042170286,low
5668-MEISB,0.042147808,low
7338-ERIVA,0.041992802,low
9258-CNWAC,0.04194915,low
1053-MXTTK,0.041925486,low
1298-PHBTI,0.041908327,low
4707-YNOQA,0.041891318,low
0804-YGEQV,0.041890047,low
6904-JLBGY,0.04187604,low
2550-AEVRU,0.041796792,low
9330-DHBFL,0.041741386,low
5762-TJXGK,0.04168032,low
8513-OLYGY,0.04166958,low
6901-GOGZG,0.041654415,low
9127-FHJBZ,0.041569933,low
8777-PVYGU,0.04156224,low
8672-OAUPW,0.041493762,low
9498-FIMXL,0.041384198,low
3146-JTQHR,0.041363735,low
3724-BSCVH,0.041276876,low
3506-OVLKD,0.041120954,low
2121-JAFOM,0.040977426,low
4530-NDRKU,0.040949047,low
9239-GZHZE,0.04090047,low
8313-AFGBW,0.040859863,low
9589-ABEPT,0.040816713,low
6551-ZCOTS,0.040794037,low
1830-GGFNM,0.040786333,low
3521-HTQTV,0.040767495,low
8670-ERCJH,0.040763624,low
1544-JJMYL,0.04075531,low
6727-IOTLZ,0.04069634,low
5546-QUERU,0.04068613,low
1038-ZAGBI,0.04063029,low
5965-GGPRW,0.040621582,low
5917-RYRMG,0.04059925,low
0248-PGHBZ,0.040563278,low
4565-EVZMJ,0.040561125,low
0983-TATYJ,0.04055199,low
3841-NFECX,0.04052366,low
3518-FSTWG,0.040496673,low
1832-PEUTS,0.040479984,low
8076-FEZKJ,0.04044834,low
6229-UOLQL,0.040419582,low
3489-VSFRD,0.040418603,low
8746-BFOAJ,0.040218253,low
4323-ELYYB,0.040217157,low
6685-GBWJZ,0.040207323,low
9931-DCEZH,0.040139798,low
3887-PBQAO,0.04004724,low
4111-BNXIF,0.0400467,low
9298-WGMRW,0.040039595,low
6434-TTGJP,0.040038276,low
7670-ZBPOQ,0.040038276,low
6195-MELTI,0.04003048,low
4825-XJGDM,0.039978188,low
6691-CCIHA,0.03997224,low
4709-LKHYG,0.039960478,low
3372-CDXFJ,0.039947428,low
3389-KTRXV,0.039942093,low
5127-BZENZ,0.03993822,low
0378-CJKPV,0.039918084,low
2380-DAMQP,0.039862797,low
7581-EBBOU,0.03983366,low
5575-GNVDE,0.039797902,low
4311-QTTAI,0.03973869,low
0788-DXBFY,0.039729163,low
9229-RQABD,0.039726526,low
6827-IEAUQ,0.03968156,low
5641-DMBFJ,0.039662533,low
9174-IHETN,0.039599985,low
8883-ANODQ,0.03956809,low
2710-WYVXG,0.039532978,low
8098-TDCBU,0.03952154,low
8823-RLPWL,0.039515037,low
1371-OJCEK,0.03949697,low
4393-OBCRR,0.03949357,low
6094-ZIVKX,0.039488137,low
5038-ETMLM,0.039453,low
2192-CKRLV,0.039412532,low
2040-XBAVJ,0.039401893,low
6242-FEGFD,0.039363097,low
1015-JPFYW,0.03936299,low
2725-IWWBA,0.039294504,low
4425-OWHWB,0.039226014,low
7369-TRPFD,0.039209608,low
2039-JONDJ,0.03917337,low
1960-UOTYM,0.039155312,low
8779-YIQQA,0.039120775,low
3750-YHRYO,0.0391137,low
3705-PSNGL,0.03910848,low
5602-BVFMK,0.039100114,low
1090-ESELR,0.039090488,low
5170-PTRKA,0.039023116,low
6461-PPAXN,0.039000493,low
5914-XRFQB,0.038987387,low
5135-GRQJV,0.038981438,low
3423-HHXAO,0.038972702,low
7817-OMJNA,0.038961668,low
0455-ENTCR,0.038900465,low
1904-WAJAA,0.03889034,low
1122-YJBCS,0.03886471,low
4676-WLUHT,0.038809955,low
5183-KLYEM,0.038770594,low
7677-SJJJK,0.038745057,low
9253-VIFJQ,0.03868802,low
2332-TODQS,0.0386017,low
7279-NMVJC,0.038574196,low
4549-ZDQYY,0.03857324,low
1752-OZXFY,0.038560312,low
8165-CBKXO,0.038557768,low
2239-CGBUZ,0.038553003,low
6814-ZPWFQ,0.03847712,low
8084-OIVBS,0.038403876,low
9891-NQDBD,0.038394608,low
5451-YHYPW,0.038380552,low
0675-NCDYU,0.038370673,low
1480-BKXGA,0.03835515,low
7602-MVRMB,0.038288698,low
5906-DVAPM,0.038201526,low
8207-VVMYB,0.03817409,low
8208-EUMTE,0.03815824,low
6650-BWFRT,0.038157642,low
0795-LAFGP,0.038096458,low
3482-ABPKK,0.03809607,low
1779-PWPMG,0.038010456,low
8106-GWQOK,0.037998907,low
3831-YCPUO,0.037934456,low
9766-HGEDE,0.037928462,low
5414-OFQCB,0.03792809,low
0074-HDKDG,0.03789446,low
8259-DZLIZ,0.037848912,low
9717-IOAAF,0.037842315,low
2862-JVEOY,0.037824556,low
9027-TMATR,0.03780797,low
1897-RCFUM,0.03778182,low
1763-KUAAW,0.037710197,low
9220-ZNKJI,0.03766797,low
7359-WWYJV,0.037531566,low
7765-LWVVH,0.037441693,low
4039-PIMHX,0.03741729,low
1930-BZLHI,0.037380528,low
7492-TAFJD,0.03733382,low
4086-ATNFV,0.037283435,low
4537-CIBHB,0.037275422,low
9668-PUGNU,0.037177507,low
2388-LAESQ,0.037176047,low
9350-ZXYJC,0.0371046,low
3452-FLHYD,0.037097298,low
9715-SBVSU,0.036983963,low
9530-GRMJG,0.03694573,low
8015-IHCGW,0.036931835,low
7472-EQOAV,0.036906727,low
9483-GCPWE,0.03688288,low
9720-JJJOR,0.03685126,low
6439-PKTRR,0.03682808,low
3836-FZSDJ,0.036823735,low
0813-TAXXS,0.036812395,low
6867-ACCZI,0.036795847,low
9802-CAQUT,0.03673298,low
2969-VAPYH,0.03670006,low
3520-FJGCV,0.036661677,low
6872-HXFNF,0.03664845,low
9845-QOMAD,0.036642704,low
1272-ILHFG,0.036642704,low
3580-HYCSP,0.036609817,low
6522-OIQSX,0.036558222,low
3243-ZHOHY,0.036514882,low
8573-JGCZW,0.036513396,low
0019-EFAEP,0.03646539,low
4685-TFLLS,0.03643209,low
2790-XUYMV,0.036419086,low
2907-ILJBN,0.036403477,low
0454-OKRCT,0.036387023,low
9968-FFVVH,0.03638207,low
8395-ETZKQ,0.036368586,low
0829-DDVLK,0.03622594,low
9541-PWTWO,0.036225658,low
6754-WKSHP,0.036162574,low
9847-HNVGP,0.036150824,low
5312-TSZVC,0.036144312,low
0731-EBJQB,0.036123395,low
6048-NJXHX,0.036099494,low
9055-MOJJJ,0.0360635,low
5498-IBWPI,0.03604583,low
0654-PQKDW,0.03601991,low
9470-YFUYI,0.03598812,low
2703-AMTUL,0.035969876,low
2193-SFWQW,0.03596023,low
3740-RLMVT,0.035959613,low
9617-UDPEU,0.03594966,low
0422-OHQHQ,0.03591464,low
4922-CVPDX,0.03586911,low
4359-INNWN,0.03586466,low
8169-SAEJD,0.035863653,low
8454-AATJP,0.035847496,low
9067-YGSCA,0.035838988,low
5214-NLTIT,0.03578791,low
8748-HFWBO,0.035696626,low
1534-OULXE,0.035688937,low
4616-EWBNJ,0.035682496,low
2430-RRYUW,0.035610717,low
9150-HEPMB,0.03560581,low
1133-KXCGE,0.03558239,low
1452-UZOSF,0.035574064,low
7771-ZONAT,0.035549555,low
7153-CHRBV,0.035533898,low
6010-DDPPW,0.035522114,low
1561-BWHIN,0.03550668,low
6746-WAUWT,0.03546689,low
0859-YGKFW,0.035449367,low
9995-HOTOH,0.03543683,low
3280-MRDOF,0.035332464,low
6919-ELBGL,0.035268337,low
0906-QVPMS,0.035255637,low
8571-ZCMCX,0.03524064,low
1265-HVPZB,0.035210527,low
4994-OBRSZ,0.035206906,low
7025-WCBNE,0.0351787,low
4057-FKCZK,0.03514851,low
1429-UYJSV,0.035120834,low
8871-JLMHM,0.03511345,low
3258-ZKPAI,0.035062846,low
3118-UHVVQ,0.0350437,low
5256-SKJGO,0.03503944,low
1431-AIDJQ,0.035014827,low
5993-BQHEA,0.034960065,low
9777-IQHWP,0.03493031,low
0221-NAUXK,0.03491397,low
6729-FZWSY,0.034897022,low
0942-KOWSM,0.03488934,low
0253-ZTEOB,0.0348844,low
1178-PZGAB,0.034884345,low
2000-DHJUY,0.03485239,low
1352-HNSAW,0.0348352,low
8499-BRXTD,0.034815803,low
8884-MRNSU,0.034814574,low
4378-BZYFP,0.034810703,low
3891-NLXJB,0.034732074,low
6427-FEFIG,0.03464551,low
5844-QVTAT,0.034615714,low
4854-SSLTN,0.034597196,low
8148-NLEGT,0.03458549,low
7649-PHJVR,0.034532458,low
2878-DHMIN,0.034522086,low
8434-PNQZX,0.034466147,low
9297-FVVDH,0.03440704,low
7813-TKCVO,0.03439774,low
7799-LGRDP,0.034394935,low
8670-MEFCP,0.034383282,low
2282-YGNOR,0.034311347,low
6546-OPBBH,0.034279052,low
6152-ONASV,0.03427518,low
3082-YVEKW,0.034228005,low
9746-UGFAC,0.034162644,low
6007-TCTST,0.034094993,low
7779-ORAEL,0.034041382,low
8606-CIQUL,0.03403385,low
2027-DNKIV,0.0340215,low
9073-ZZIAY,0.034005087,low
5003-OKNNK,0.03399727,low
4872-VXRIL,0.033983424,low
2245-ADZFJ,0.033908542,low
7073-QETQY,0.03389003,low
0078-XZMHT,0.033872705,low
1964-SVLEA,0.033843264,low
2676-SSLTO,0.03381066,low
1131-ALZWV,0.03380338,low
5313-FPXWG,0.03368542,low
6166-YIPFO,0.033660773,low
7524-VRLPL,0.033634607,low
0269-XFESX,0.033584323,low
3892-NXAZG,0.03355186,low
8241-JUIQO,0.033505943,low
2749-CTKAJ,0.033481784,low
4115-BNPJY,0.03340293,low
8022-BECSI,0.03337853,low
5792-JALQC,0.033353016,low
4163-HFTUK,0.033321816,low
5982-PSMKW,0.03327876,low
9442-JTWDL,0.033277992,low
2788-CJQAQ,0.033189967,low
8580-QVLOC,0.033053685,low
8630-QSGXK,0.033048235,low
8792-AOROI,0.033043664,low
2057-BOYKM,0.033043545,low
1303-SRDOK,0.03302305,low
7605-BDWDC,0.032978814,low
0052-YNYOT,0.032967024,low
3556-BVQGL,0.032957584,low
1069-QJOEE,0.032948203,low
0042-JVWOJ,0.032942247,low
7321-ZNSLA,0.03292708,low
6463-HHXJR,0.032906044,low
1177-XZBJL,0.032853976,low
7730-CLDSV,0.032846816,low
6532-YLWSI,0.032800257,low
2167-FQSTQ,0.032791805,low
0707-HOVVN,0.032769423,low
8050-DVOJX,0.03276727,low
8819-WFGGJ,0.03273976,low
0017-IUDMW,0.032717116,low
5702-KVQRD,0.032579493,low
5129-HHMZC,0.032563146,low
3239-TPHPZ,0.032546595,low
7973-DZRKH,0.032541078,low
6765-MBQNU,0.032499094,low
2400-XIWIO,0.032458253,low
3935-TBRZZ,0.032454938,low
9194-GFVOI,0.032452386,low
5324-KTGCG,0.032421827,low
8809-XKHMD,0.032418672,low
9798-OPFEM,0.032357983,low
9236-NDUCW,0.032310307,low
6223-DHJGV,0.03228427,low
4178-EGMON,0.03227286,low
5125-CNDSP,0.03225552,low
6418-HNFED,0.032250836,low
6508-NJYRO,0.032244988,low
3721-CNZHX,0.03224202,low
6859-QNXIQ,0.032199994,low
7569-NMZYQ,0.032199994,low
1568-BEKZM,0.032193284,low
0057-QBUQH,0.03218357,low
3549-ZTMNH,0.032174643,low
3230-JCNZS,0.032169055,low
1937-OTUKY,0.032165032,low
3230-IUALN,0.032155093,low
2773-MADBQ,0.032142024,low
6527-PZFPV,0.032114778,low
1699-UOTXU,0.032088242,low
2005-DWQZJ,0.03208714,low
4750-UKWJK,0.03208559,low
7633-MVPUY,0.032056957,low
7137-NAXML,0.032054123,low
9880-TDQAC,0.032050632,low
0307-BCOPK,0.03200877,low
8007-YYPWD,0.031961452,low
5505-OVWQW,0.031914208,low
4121-AGSIN,0.03191399,low
7554-NEWDD,0.031890985,low
0254-WWRKD,0.03186896,low
3131-NWVFJ,0.031799827,low
0757-WCUUZ,0.031719342,low
4381-MHQDC,0.03170694,low
6693-DJWTY,0.031706113,low
6516-NKQBO,0.031691894,low
2592-HODOV,0.031633742,low
3523-BRGUW,0.031631086,low
3566-CAAYU,0.03159246,low
2324-AALNO,0.03158733,low
6248-TKCQV,0.03157666,low
7663-YJHSN,0.031561803,low
1063-DHQJF,0.03155223,low
8592-PLTMQ,0.031527527,low
1488-PBLJN,0.03148896,low
3067-SVMTC,0.03147033,low
3950-VPYJB,0.031448115,low
5451-MHQOF,0.031416845,low
8277-RVRSV,0.03141487,low
7452-FOLON,0.031414203,low
5788-YPOEG,0.03139668,low
3778-FOAQW,0.031373046,low
7527-QNRUS,0.031337447,low
6371-NZYEG,0.031276003,low
1407-DIGZV,0.031197613,low
3410-YOQBQ,0.03117874,low
4849-PYRLQ,0.031175502,low
0378-XSZPU,0.031157885,low
3474-BAFSJ,0.03104259,low
0784-GTUUK,0.031042496,low
4632-PAOYU,0.031040061,low
4254-QPEDE,0.030996675,low
1271-UODNO,0.030968681,low
9560-BBZXK,0.030967196,low
5039-LZRQT,0.030962316,low
6584-VQMYT,0.030953636,low
7996-BPXHY,0.030940477,low
5862-BRIXZ,0.030921726,low
5321-NTRKC,0.030893972,low
4717-GHADL,0.030843932,low
6332-FBZRI,0.030840354,low
7503-MIOGA,0.030838164,low
7570-WELNY,0.030784125,low
8207-DMRVL,0.03074571,low
5696-JVVQY,0.030700099,low
3933-DQPWX,0.030678298,low
2320-TZRRH,0.030650878,low
6120-RJKLU,0.030628808,low
9958-MEKUC,0.030504104,low
0567-XRHCU,0.030490575,low
2650-GYRYL,0.030478394,low
9534-NSXEM,0.030465962,low
6339-RZCBJ,0.030464537,low
8966-OIQHG,0.03044657,low
9867-XOBQA,0.030381206,low
3978-YNKDD,0.030378046,low
3251-YMVWZ,0.03032664,low
2335-GSODA,0.030281482,low
8042-RNLKO,0.030262213,low
1354-YZFNB,0.030240746,low
2812-REYAT,0.030230267,low
3982-JGSFD,0.030170592,low
0516-VRYBW,0.030169217,low
6726-NNFWD,0.030141953,low
5726-CVNYA,0.030116245,low
6072-NUQCB,0.03010736,low
7963-SHNDT,0.030084556,low
1401-FTHFQ,0.030084297,low
6754-LZUKA,0.03001509,low
9108-EQPNQ,0.030008353,low
2996-XAUVF,0.030004252,low
2933-XEUJM,0.029988253,low
7138-GIRSH,0.029945098,low
2126-GSEGL,0.029898115,low
2030-BTZRO,0.029884143,low
9824-QCJPK,0.029828787,low
6980-CDGFC,0.029825447,low
0979-MOZQI,0.029788664,low
6023-GSSXW,0.029785385,low
4632-XJMEX,0.02977992,low
4648-YPBTM,0.029759811,low
5126-RCXYW,0.029743377,low
9447-YPTBX,0.029721161,low
0191-EQUUH,0.029712299,low
0969-RGKCU,0.029702596,low
7971-HLVXI,0.029653318,low
2211-RMNHO,0.029607192,low
0428-AXXLJ,0.029554652,low
5196-WPYOW,0.029536754,low
2581-VKIRT,0.029533323,low
5197-YPYBZ,0.02952016,low
2995-YWTCD,0.029500768,low
9805-FILKB,0.029424498,low
4893-GYUJU,0.029409122,low
3594-BDSOA,0.029407868,low
5627-TVBPP,0.029388038,low
8232-CTLKO,0.029377338,low
4538-WNTMJ,0.029336378,low
5075-JSDKI,0.029332139,low
4837-PZTIC,0.02929603,low
3133-PZNSR,0.029291514,low
1333-PBMXB,0.029248701,low
6122-EFVKN,0.029214554,low
8194-PEEBY,0.029200008,low
7109-CQYUZ,0.029188422,low
3178-CIFOT,0.02915418,low
8390-FESFV,0.02913763,low
9028-LIHRP,0.029137276,low
8690-ZVLCL,0.029134262,low
9102-OXKFY,0.029109228,low
6963-EZQEE,0.029087167,low
9347-AERRL,0.029076869,low
7244-KXYZN,0.029069666,low
2351-BKRZW,0.029059468,low
5248-RPYWW,0.029046359,low
2040-LDIWQ,0.029039312,low
3727-OVPRY,0.029026322,low
2580-ATZSQ,0.028992763,low
2190-PHBHR,0.028981883,low
5201-CBWYG,0.02895105,low
6016-NXBNJ,0.028941842,low
9674-EHPPG,0.028920114,low
6203-HBZPA,0.028914716,low
8631-NBHFZ,0.028906316,low
7609-YBPXG,0.028901082,low
2999-AANRQ,0.028898032,low
5876-QMYLD,0.028852897,low
7446-SFAOA,0.028841043,low
5474-LAMUQ,0.028808644,low
9225-BZLNZ,0.028797435,low
2587-YNLES,0.028763978,low
5016-LIPDW,0.02872562,low
5996-EBTKM,0.028721666,low
0536-ESJEP,0.02871271,low
5795-BKOYE,0.02869544,low
8050-XGRVL,0.028686894,low
4664-NJCMS,0.028683204,low
5774-QPLTF,0.028682146,low
0361-HJRDX,0.028671954,low
5583-EJXRD,0.028669013,low
7401-JIXNM,0.0286532,low
4795-UXVCJ,0.028624771,low
3653-NCRDJ,0.028609954,low
5840-NVDCG,0.028601991,low
2498-XLDZR,0.02857137,low
2274-XUATA,0.028565526,low
5847-MXBEO,0.02853014,low
4304-XUMGI,0.02849632,low
1568-LJSZU,0.028492043,low
1080-BWSYE,0.028485324,low
3486-NPGST,0.02845246,low
8148-WOCMK,0.028422624,low
9361-YNQWJ,0.02834902,low
8645-KOMJQ,0.0283362,low
0048-PIHNL,0.028278453,low
4962-CHQPW,0.028221928,low
2466-FCCPT,0.028201373,low
6176-YJWAS,0.028165665,low
8612-GXIDD,0.028156029,low
6732-VAILE,0.028138384,low
1206-EHBDD,0.028132904,low
8345-MVDYC,0.028117327,low
4859-ZSRDZ,0.028105868,low
7305-ZWMAJ,0.02809271,low
6082-OQFBA,0.028079096,low
1834-WULEG,0.028078185,low
5248-KWLAR,0.028072655,low
8039-EQPIM,0.028068667,low
2378-YIZKA,0.028067542,low
1439-LCGVL,0.028059512,low
4092-OFQZS,0.028040336,low
3557-HTYWR,0.028013155,low
7471-WNSUF,0.027984671,low
3161-ONRWK,0.027976317,low
6586-MYGKD,0.027964463,low
6188-UXBBR,0.027959883,low
0436-TWFFZ,0.027958112,low
9621-OUPYD,0.02795229,low
5893-PYOLZ,0.027951386,low
0056-EPFBG,0.027919902,low
4312-GVYNH,0.027893031,low
3283-WCWXT,0.027869966,low
6925-BAYGL,0.027857354,low
3125-RAHBV,0.027809253,low
4980-URKXC,0.027801635,low
5647-URDKA,0.027791062,low
1934-MKPXS,0.027775181,low
3512-IZIKN,0.027765654,low
9541-ZPSEA,0.027759759,low
0219-QAERP,0.027743928,low
6258-PVZWJ,0.02774194,low
4615-PIVVU,0.027732875,low
7639-LIAYI,0.02772864,low
8242-PDSGJ,0.02767306,low
5317-FLPJF,0.027667206,low
3227-WLKLI,0.027629055,low
6100-FJZDG,0.027627025,low
8597-CTXVJ,0.02750467,low
4950-HKQTE,0.027492458,low
7253-UVNDW,0.027481599,low
7233-PAHHL,0.027449328,low
5232-NXPAY,0.027426217,low
5158-RIVOP,0.027405733,low
8510-BBWMU,0.0273911,low
3649-JPUGY,0.027374273,low
3911-RSNHI,0.027366947,low
5380-XPJNZ,0.027318917,low
2885-HIJDH,0.027246356,low
0754-EEBDC,0.027226148,low
2753-JMMCV,0.027200531,low
9675-ICXCT,0.027176555,low
4644-OBGFZ,0.027144749,low
5914-GXMDA,0.027141718,low
2662-NNTDK,0.027136363,low
5871-DGTXZ,0.027105633,low
9503-XJUME,0.027097793,low
6898-RBTLU,0.027094191,low
9348-ROUAI,0.027089773,low
0459-SPZHJ,0.027075004,low
8191-XWSZG,0.027069781,low
7037-MTYVW,0.027030349,low
3654-ARMGP,0.027028205,low
6549-BTYPG,0.027024074,low
6950-TWMYB,0.02699093,low
1092-WPIVQ,0.026968041,low
2404-JIBFC,0.026939152,low
8414-OOEEL,0.026931947,low
9926-PJHDQ,0.026926786,low
6953-PBDIN,0.026923813,low
2821-WARNZ,0.026894009,low
0129-QMPDR,0.026884314,low
3108-PCCGG,0.026882688,low
6051-PTVNS,0.02687842,low
5781-BKHOP,0.026865777,low
9509-MPYOD,0.026794525,low
8069-RHUXK,0.026761116,low
8717-VCTXJ,0.026757538,low
1403-LKLIK,0.02671139,low
1599-EAHXY,0.026697453,low
5397-NSKQG,0.026688583,low
7328-OWMOM,0.026643794,low
5214-CHIWJ,0.02661749,low
7284-ZZLOH,0.026606435,low
2017-CCBLH,0.026593331,low
4737-HOBAX,0.026591243,low
5327-XOKKY,0.026569122,low
0562-KBDVM,0.026553063,low
0383-CLDDA,0.026551068,low
4006-HKYHO,0.026522145,low
3813-DHBBB,0.026518248,low
3308-JSGML,0.026497293,low
5266-PFRQK,0.026477935,low
7274-CGTOD,0.026476417,low
9110-HSGTV,0.026418177,low
0379-DJQHR,0.026384575,low
1998-VHJHK,0.026378876,low
1982-FEBTD,0.026350042,low
5318-YKDPV,0.02634998,low
7975-JMZNT,0.02633357,low
2990-OGYTD,0.026317032,low
2829-HYVZP,0.026302796,low
0343-QLUZP,0.026238915,low
3166-PNEOF,0.026177512,low
8873-TMKGR,0.026165307,low
4334-HOWRP,0.026139341,low
7009-PCARS,0.026122777,low
4671-VJLCL,0.026111364,low
9548-LIGTA,0.02607868,low
2977-CEBSX,0.026053568,low
2535-PBCGC,0.02602801,low
0902-RFHOF,0.02602431,low
7297-DVYGA,0.026024135,low
5930-GBIWP,0.02599222,low
7349-ALMUX,0.025973745,low
2176-LVPNX,0.02594043,low
1837-YQUCE,0.025916072,low
2091-GPPIQ,0.025908852,low
4513-CXYIX,0.025902782,low
1265-BCFEO,0.02586769,low
5406-KGRMX,0.025842015,low
6719-FGEDO,0.025808675,low
0298-XACET,0.025799235,low
2122-SZZZD,0.025781168,low
6418-PIQSP,0.02572448,low
8512-WIWYV,0.025697347,low
0487-CRLZF,0.02568315,low
6177-PEVRA,0.025678968,low
6369-MCAKO,0.02566171,low
6122-LJADA,0.02562724,low
5622-UEJFI,0.025603969,low
6870-ZWMNX,0.025588958,low
1139-WUOAH,0.02558498,low
7026-YMSBE,0.025578735,low
0771-CHWSK,0.025560725,low
8510-TMWYB,0.025541916,low
1682-VCOIO,0.025532775,low
4701-LKOZD,0.025523338,low
1498-NHTLT,0.025496881,low
1414-YADCW,0.025482906,low
5642-MHDQT,0.025453951,low
0123-CRBRT,0.025451241,low
3352-RICWQ,0.025441634,low
9224-VTYID,0.025375057,low
9531-NSBMR,0.025362015,low
0526-SXDJP,0.025340356,low
4293-ETKAP,0.025337776,low
5666-MBJPT,0.025281949,low
5356-KZCKT,0.02527474,low
3078-ZKNTS,0.025274608,low
1757-TCATG,0.025271514,low
9801-NOSHQ,0.025270736,low
6061-PQHMK,0.0252015,low
2819-GWENI,0.025159338,low
2612-PHGOX,0.025153527,low
3546-GHEAE,0.025146209,low
2649-HWLYB,0.025127986,low
6695-AMZUF,0.025124166,low
2138-VFAPZ,0.025121942,low
8046-DNVTL,0.025081292,low
6479-OAUSD,0.025050977,low
1293-HHSHJ,0.025047526,low
8060-HIWJJ,0.025023263,low
5329-KRDTM,0.025006417,low
8314-HTWVE,0.024993638,low
9481-WHGWY,0.024951696,low
3779-OSWCF,0.02489805,low
9018-PCIOK,0.024876729,low
3057-VJJQE,0.02485429,low
8413-YNHNV,0.024848666,low
3486-HOOGQ,0.024845034,low
2451-YMUXS,0.024838373,low
6388-TABGU,0.024818625,low
4955-VCWBI,0.024777643,low
2589-AYCRP,0.02476579,low
3373-DIUUN,0.024740292,low
1221-GHZEP,0.024717929,low
8859-YSTWS,0.024706108,low
5879-HMFFH,0.024688972,low
1074-WVEVG,0.024663549,low
3720-DBRWL,0.02465232,low
0513-RBGPE,0.024641665,low
1194-BHJYC,0.024638932,low
1459-QNFQT,0.0246386,low
6772-WFQRD,0.024632156,low
1525-LNLOJ,0.024612429,low
8590-OHDIW,0.02459482,low
1043-YCUTE,0.024594286,low
7337-CINUD,0.024574438,low
0214-JHPFW,0.024542514,low
5751-USDBL,0.02454041,low
3896-ZVNET,0.024505591,low
4024-CSNBY,0.02449829,low
5485-ITNPC,0.024496155,low
3985-HOYPM,0.02448299,low
0835-DUUIQ,0.024467677,low
5227-JSCFE,0.024465373,low
6447-EGDIV,0.024450764,low
3084-DOWLE,0.024425317,low
9477-LGWQI,0.024384081,low
8327-WKMIE,0.024369685,low
7196-LIWRH,0.024343481,low
0017-DINOC,0.024322318,low
1776-SPBWV,0.024301235,low
9030-QGZNL,0.024280442,low
0621-TSSMU,0.024277752,low
1790-NESIO,0.024276407,low
7771-CFQRQ,0.024258649,low
3298-QEICA,0.024223305,low
1821-BUCWY,0.02420061,low
2192-OZITF,0.024199355,low
1686-STUHN,0.024191441,low
7622-FWGEW,0.024180131,low
2302-OUZXB,0.024166184,low
3508-VLHCZ,0.024164973,low
6339-TBELP,0.02415584,low
9068-VPWQQ,0.024150003,low
0263-FJTQO,0.024145069,low
8441-SHIPE,0.02411813,low
6115-ZTBFQ,0.024112003,low
1813-JLKWR,0.024099002,low
8316-BBQAY,0.024086103,low
5519-TEEUH,0.024083054,low
2229-DPMBI,0.024062308,low
3712-PKXZA,0.02403848,low
9150-KPBJQ,0.024007121,low
9227-YBAXE,0.024005992,low
8468-FZTOE,0.023958957,low
5915-ANOEI,0.023946015,low
6119-SPUDB,0.023933096,low
2296-DKZFP,0.023932587,low
2706-QZIHY,0.023910694,low
7359-SSBJK,0.023904903,low
2123-VSCOT,0.023884654,low
0839-JTCUD,0.023853537,low
7501-IWUNG,0.023852115,low
3174-AKMAS,0.023832267,low
1972-XMUWV,0.023792258,low
0014-BMAQU,0.02378501,low
7706-YLMQA,0.0237815,low
1699-TLDLZ,0.023779498,low
2277-AXSDC,0.023779243,low
0945-TSONX,0.023763696,low
2987-BJXIK,0.0237509,low
7632-YUTXB,0.023745053,low
8626-PTQGE,0.023735508,low
3219-JQRSL,0.023733046,low
9755-JHNMN,0.02372502,low
0916-KNFAJ,0.023706341,low
6922-NCEDI,0.023671716,low
9732-OUYRN,0.023657566,low
5472-CVMDX,0.023655925,low
8884-FEEWR,0.02364684,low
2256-YLYLP,0.023625031,low
9945-PSVIP,0.023590468,low
7216-KAOID,0.023577949,low
3079-BCHLN,0.023552192,low
0608-JDVEC,0.023544442,low
5130-YPIRV,0.023533503,low
6916-HIJSE,0.023530519,low
7508-DQAKK,0.0235183,low
1872-EBWSC,0.023503767,low
3638-VBZTA,0.023496812,low
8763-KIAFH,0.023479996,low
6013-BHCAW,0.023475515,low
3129-AAQOU,0.023467677,low
7190-XHTWJ,0.023462893,low
9661-JALZV,0.023451893,low
7061-OVMIM,0.023450304,low
8908-NMQTX,0.02341223,low
6741-QRLUP,0.023395238,low
8234-GSZYK,0.023388386,low
8205-VSLRB,0.023362631,low
8008-OTEZX,0.02330839,low
1734-ZMNTZ,0.023306893,low
9803-FTJCG,0.023301428,low
2266-FUBDZ,0.023290807,low
6823-SIDFQ,0.023283925,low
0674-GCDXG,0.023276145,low
5924-SNGKP,0.023254579,low
8606-OEGQZ,0.023251778,low
1619-YWUBB,0.023245675,low
9451-WLYRI,0.023231782,low
9602-WCXPI,0.023225995,low
2150-OEGBV,0.0232236,low
7639-OPLNG,0.023212867,low
3572-UUHRS,0.0231832,low
8249-THVEC,0.02316891,low
5494-WOZRZ,0.02315168,low
0848-SOMKO,0.023136135,low
1755-FZQEC,0.023083026,low
4716-MRVEN,0.023083026,low
5197-LQXXH,0.02303366,low
8908-SLFCJ,0.023028305,low
