gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,AvgCharges,ChargeDifference,ServiceCoverageRatio,CustomerValue,ContractRisk,EarlyLifecycle,SupportGap,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,0,1.3625657032849199,1,0,1,1,1,1,1,1,1.5229767215629848,2.2808945363984394,1.71737503609434,-0.7500640053565348,0.8333333333333334,2.2058830276327224,1,0,0,False,True,True,False,False,True,False
1,0,1,1,0.058584957187179994,0,1,0,1,1,1,1,0,-0.12453729714381558,-0.1356428396207398,-0.0780600423568396,-0.15423320308735822,0.8333333333333334,-0.09635125760200568,1,0,0,True,False,False,False,False,False,True
1,0,1,1,-1.2046463905950056,0,1,0,0,0,0,0,0,-1.1725023634784841,-0.9713260325535075,-1.1913948405498,0.12550564152284785,0.16666666666666666,-0.9732378794659057,2,1,0,True,False,False,False,True,False,False
1,0,1,1,1.607062093178246,1,1,0,1,1,1,1,0,0.6543781008133313,1.5786613574199364,0.7004001273376816,-0.19265982312119526,0.8333333333333334,1.6702229295873372,0,0,0,False,True,False,False,True,False,False
0,0,0,0,0.8735729234982674,1,1,1,0,0,1,0,1,0.009987537044945267,0.5322444852806154,0.14845584297583175,-0.47906894856521265,0.5,0.5387251023783857,0,0,0,False,False,False,False,False,False,False
0,0,1,0,0.09933435550273437,1,0,0,0,1,0,1,1,0.8254405442879281,0.37767715477603764,0.9318380355483011,-0.41010624130559425,0.3333333333333333,0.37092716824073924,2,0,0,False,True,True,False,False,False,False
1,0,1,1,1.1180693133915935,1,0,0,0,0,0,0,1,-1.519609651693929,-0.5267636692555105,-1.3497366564348647,-0.5090557794688144,0.0,-0.5043538370034139,0,0,1,False,False,False,True,True,False,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.5096448491614283,-1.0030349688512192,-1.6216951288946957,0.46477885762532195,0.0,-1.003832574233957,2,1,1,False,False,False,True,False,False,True
0,1,1,0,1.607062093178246,1,1,1,1,1,1,1,1,1.5910695388684075,2.531291853870669,1.6720329259380207,-0.36152183478863664,1.0,2.563385665130862,2,0,0,False,True,True,False,True,False,False
0,0,1,1,1.5255632965471373,1,1,0,1,0,1,0,0,0.13122596785703866,1.123705143207998,0.29771884139693144,-0.582149795490892,0.5,1.110720524476123,0,0,0,False,True,False,False,True,False,False
0,0,0,0,-1.2453957889105598,1,1,0,0,0,0,0,1,0.3554340248383069,-0.9284761186376805,0.12213905612786854,0.7880308385229575,0.16666666666666666,-0.9458324231891317,2,1,0,False,False,True,False,False,True,False
0,0,0,0,0.26233194876495186,1,0,0,0,0,0,0,1,0.2707332033120501,0.18854422704602636,0.2924458020631058,-0.0889433038219228,0.0,0.24252182815742826,2,0,1,False,True,True,False,True,False,False
0,0,0,0,1.0365705167604848,1,0,0,0,0,0,0,0,-1.4681248386093417,-0.47885966292909893,-1.2692215956725654,-0.6120302439338152,0.0,-0.48174323583766465,0,0,1,False,False,False,True,False,False,True
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-1.5096448491614283,-1.0030349688512192,-1.6216951288946957,0.46477885762532195,0.0,-1.003832574233957,2,1,1,False,False,False,True,False,False,True
0,1,1,0,-1.041648797332788,1,0,0,0,0,1,1,1,0.8138149413333441,-0.714226549058546,0.8263535647784979,-0.08512648014077183,0.3333333333333333,-0.7368383256434616,2,1,1,False,False,True,False,False,True,False
1,0,1,1,0.058584957187179994,1,1,1,1,1,1,1,0,0.6560389012354145,0.23627243885380889,0.7131221825467298,-0.23097357339625132,1.0,0.2551248188850296,0,0,0,False,False,False,False,False,False,True
0,1,1,0,-0.14516203439059186,1,0,0,0,1,0,0,1,0.47501165522831645,0.049534711440118326,0.6921096915515065,-0.7746992918690496,0.16666666666666666,-0.000806071352964387,2,0,0,False,True,True,False,False,True,False
1,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,1.6159815451996595,2.5588476446657693,1.7001383773461405,-0.37383791729098587,1.0,2.587139993203828,0,0,0,False,True,True,False,True,False,False
0,0,0,0,-0.4711572209150268,1,0,0,1,0,0,1,0,-0.11125089376714788,-0.3991588230456609,0.13126168005406527,-0.8324271436392127,0.3333333333333333,-0.44292250523693777,2,0,1,False,False,False,False,False,False,True
1,0,1,1,1.3218163049693654,1,0,0,0,0,0,0,0,-1.295401594712661,-0.2843430280660735,-1.1210911409446542,-0.535905779767833,0.0,-0.26901003109532395,0,0,1,False,True,False,True,True,False,False
0,1,0,0,-1.163896992279451,0,0,0,0,0,0,0,1,-1.3219744014659962,-0.9665795805505234,-1.2707467948643532,-0.10915833294802983,0.0,-0.9680911083834295,2,1,1,True,False,False,False,False,False,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-0.6925310414963618,-0.9922236059555336,-1.219208927629128,1.8557990436454648,0.0,-0.9930111581118283,2,1,1,False,False,False,False,False,False,False
1,1,0,0,-1.2453957889105598,0,0,0,0,0,0,0,0,-1.3502080086414152,-0.9932344244376506,-1.4850788776521147,0.5354607776466707,0.0,-0.9910096360241988,2,1,1,True,False,False,False,False,True,False
0,0,1,1,1.3625657032849199,1,0,1,1,0,1,1,0,0.4932804598712345,1.2890618622934327,0.6151655238796414,-0.4465748299574057,0.6666666666666666,1.305857930645896,0,0,1,False,True,False,False,False,False,False
0,0,1,1,-0.4711572209150268,1,1,1,0,1,1,0,0,0.41522284003331167,-0.29746169401876504,0.47544241535654985,-0.22944610956617914,0.6666666666666666,-0.29650346636496067,1,0,0,False,True,False,False,False,False,True
1,0,1,0,1.0365705167604848,1,1,1,0,0,1,0,1,0.008326736622861894,0.6547293161353943,0.16133205354107902,-0.5292245776308384,0.5,0.6523499716607402,2,0,0,False,False,False,False,True,False,False
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,-1.3336000044205805,-0.984378775561713,-1.2652930522997792,-0.167588720165678,0.0,-0.9905697410598846,2,1,1,False,True,False,True,False,False,True
0,0,0,0,-0.9194006023861249,1,0,1,0,0,1,0,1,-0.1776829106504866,-0.730817156754161,-0.04082868759717678,-0.46385305887334427,0.3333333333333333,-0.7500351745728873,2,1,1,False,False,False,False,False,False,True
0,0,1,1,-0.5526560175461356,1,0,1,0,1,1,1,0,1.1625830299708724,-0.1815911319274034,1.1485061380678891,-0.011051827958398232,0.6666666666666666,-0.17663208858934476,1,0,0,False,False,True,False,False,False,False
1,0,1,1,-0.4711572209150268,0,1,0,1,0,1,1,1,-0.30058214188466315,-0.5031193064999055,-0.2205790845777529,-0.26106020470300073,0.6666666666666666,-0.49557793246534587,1,0,0,True,False,False,False,False,True,False
1,0,0,0,0.9143223218138218,1,0,0,0,0,0,0,0,-0.6626366338988594,0.07065202799043084,-0.502587154644093,-0.5191134690718529,0.0,0.07751722704317665,1,0,1,False,False,False,False,False,False,False
1,0,0,0,-0.715653610808353,1,0,0,0,0,0,0,0,-1.49137604451851,-0.8787042955508354,-1.3230004658111787,-0.5053304946676891,0.0,-0.8798041890455723,1,0,1,False,False,False,True,True,False,False
0,0,0,0,0.9550717201293761,1,0,1,0,0,1,1,0,1.1160806181525351,1.441168069537204,1.2624018107473718,-0.5630106615061642,0.5,1.4164915141709138,2,0,1,False,True,True,False,False,True,False
1,0,0,0,-0.3489090259683637,0,0,1,1,0,1,1,1,-0.36037095707966815,-0.46655404662506655,-0.3181961185358431,-0.12725290447349513,0.6666666666666666,-0.44074502516358255,2,0,1,True,False,False,False,True,False,False
1,0,1,1,0.3030813470805062,1,0,1,1,0,1,0,1,1.041344599158779,0.7091377196510802,1.1833575483271874,-0.5442831283965287,0.5,0.6829226716805762,2,0,1,False,True,True,False,True,False,False
0,0,0,0,1.4033151016004741,1,1,1,1,1,1,1,0,1.7006823667259163,2.3954026909704256,1.7889471476354777,-0.39238494423357456,1.0,2.4123257343853703,0,0,0,False,True,True,False,True,False,False
1,0,1,1,1.607062093178246,0,1,1,1,1,1,1,1,0.00666593620077852,1.0910732856874839,0.20308604337055372,-0.6791838117832126,1.0,1.052610399690219,0,0,0,True,False,False,False,True,False,False
0,0,1,0,-0.715653610808353,1,0,0,0,0,0,0,0,-1.5345568554926803,-0.8820004427751297,-1.3383391167740433,-0.599337448296083,0.0,-0.8883821408496989,1,0,1,False,False,False,True,False,False,True
1,0,1,1,1.607062093178246,1,1,1,0,1,1,0,0,1.1592614291267056,2.1753958509061904,1.3090377975441494,-0.5771694680373314,0.6666666666666666,2.151643978532783,0,0,0,False,True,True,False,False,False,False
0,0,1,1,1.4848138982315828,1,0,1,0,1,1,0,1,0.9018373637037681,1.8366398135080433,1.0880280285571655,-0.6898002085062628,0.5,1.78457362556081,0,0,0,False,False,True,False,False,False,True
1,0,0,0,1.2810669066538112,1,0,1,1,1,1,1,1,1.5113511186084008,2.095211576096523,1.617261604272914,-0.44364692677213563,0.8333333333333334,2.098504666843629,0,0,0,False,True,True,False,True,False,False
0,0,1,0,0.22158255044939748,1,1,0,1,1,1,1,1,1.5179943202967348,0.9346820870521302,1.774203534535004,-0.9634308924675932,0.8333333333333334,0.8380296360977586,1,0,0,False,True,True,False,False,True,False
1,0,0,0,0.34383074539606057,1,0,0,0,0,0,0,1,-1.4996800466289273,-0.655445256891963,-1.3101306072413845,-0.5780823852039488,0.0,-0.6544240040791988,0,0,1,False,False,False,True,False,False,True
1,0,0,0,-0.26741022933725495,1,0,1,1,0,0,0,1,-0.2972605410404964,-0.3290168101126765,-0.05916758557441656,-0.8076004167145426,0.3333333333333333,-0.37137358929123526,1,0,1,False,False,False,False,False,False,True
1,0,1,1,1.4440644999160286,1,0,0,0,0,0,0,1,-1.516288050849762,-0.4435249646846631,-1.3285327541246446,-0.5710288271397067,0.0,-0.4336187267416926,0,0,1,False,False,False,True,False,False,False
0,0,1,1,1.0365705167604848,1,0,0,1,1,0,1,0,0.9749125822754403,1.4335210079768408,1.1441426818346563,-0.6349359780153104,0.5,1.3948046924302244,0,0,0,False,True,True,False,False,False,False
0,0,0,0,0.7920741268671586,1,0,0,0,0,0,0,0,-1.5063232483172613,-0.5611314976474866,-1.3086863209692299,-0.6056921529923421,0.0,-0.5629478462500636,0,0,1,False,False,False,True,False,False,True
0,0,1,1,1.2403175083382567,1,0,0,0,0,0,0,0,-1.3402432061089145,-0.3196557519956805,-1.1365335989392877,-0.6352085227069179,0.0,-0.32929763595458333,0,0,1,False,True,False,True,True,False,False
0,0,0,0,-1.041648797332788,1,0,0,0,0,0,0,0,-1.469785639031425,-0.9496154095028218,-1.3644148234109132,-0.2886904098022554,0.0,-0.948537777219664,2,1,1,False,False,False,True,False,False,True
1,0,1,0,1.5255632965471373,1,0,0,0,0,0,0,1,-1.295401594712661,-0.12959990304286678,-1.016594710027645,-0.8970526819860049,0.0,-0.2118236857344797,0,0,1,False,True,False,True,False,False,False
1,0,0,0,0.832823525182713,1,0,1,1,1,0,1,1,0.9782341831196075,1.2045925960921822,1.114205127193698,-0.5201606086277231,0.6666666666666666,1.1896156863258724,1,0,0,False,False,True,False,True,False,False
0,0,1,1,-0.38965842428391806,1,0,0,0,0,0,0,0,-1.5079840487393448,-0.8241200975165205,-1.3598473140130825,-0.4345307714463049,0.0,-0.8141278708734643,0,0,1,False,False,False,True,True,False,False
1,0,1,1,-0.38965842428391806,1,0,1,0,1,1,0,1,0.1494947724999567,-0.2855516153816481,0.31097489242624615,-0.5657635362859416,0.5,-0.30926042033007206,2,0,0,False,True,False,False,True,False,False
0,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,-1.3286176031543302,-0.8726613589729624,-1.1456463308062,-0.5641324150546805,0.0,-0.8804640314920436,2,0,1,False,True,False,True,False,True,False
0,0,1,1,1.0773199150760393,0,1,0,1,0,0,0,0,-1.0031007204259705,-0.14131221284652618,-0.8615524902443593,-0.43768789720725926,0.3333333333333333,-0.10924018005641142,1,0,0,True,False,False,False,False,False,True
1,1,1,0,0.7920741268671586,1,1,1,1,0,1,1,1,1.4648487067900635,1.4705697027779097,1.5455144150801525,-0.35401117287104117,0.8333333333333334,1.4831795907609446,2,0,0,False,True,True,False,False,True,False
1,0,1,0,-0.1859114327061462,1,0,0,0,0,0,0,0,-1.4780896411418423,-0.7641741666640202,-1.3062337335517713,-0.5180410537335972,0.0,-0.7599328112699564,2,0,1,False,False,False,True,False,False,True
1,0,0,0,0.26233194876495186,0,0,0,1,0,1,1,1,-0.47662698662551095,-0.1742297364598126,-0.38282296792604587,-0.29971678932558665,0.5,-0.14348600302827083,2,0,1,True,False,False,False,True,False,False
1,0,1,1,1.2810669066538112,0,0,1,0,1,1,1,1,-0.34542375328091685,0.49295441036702636,-0.21809057616979158,-0.4223336093503135,0.6666666666666666,0.5247364425131946,0,0,0,True,False,False,False,False,True,False
1,0,0,0,-0.022913839443928746,1,0,0,0,0,0,0,0,-1.498019246206844,-0.7472539442459757,-1.34506643217614,-0.4516872011242142,0.0,-0.7323074075110255,2,0,1,False,False,False,True,False,False,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4780896411418423,-1.0026174568694752,-1.6061519625856595,0.518497116841547,0.0,-1.0034146740178589,2,1,1,False,False,False,True,False,False,True
1,0,0,0,1.4440644999160286,1,0,0,0,0,0,0,0,-1.4930368449405937,-0.4021033812326972,-1.283835777019331,-0.6463409251102802,0.0,-0.41267972644033735,0,0,1,False,False,False,True,False,False,False
1,0,0,1,0.09933435550273437,1,1,1,0,0,0,0,0,-0.31220774483924746,-0.12542478322542722,-0.10869059791772946,-0.6873364387226625,0.3333333333333333,-0.15639692023089216,1,0,0,False,False,False,False,True,False,False
1,0,1,1,0.9550717201293761,1,1,1,1,0,0,0,1,-0.1228764967217322,0.4592458114199093,-0.02023232871574959,-0.3484352327255643,0.5,0.4976389127114406,0,0,0,False,False,False,False,True,False,False
1,0,1,0,1.607062093178246,1,1,1,1,1,1,0,0,0.4716900543841497,1.3624340995062254,0.47985974308257584,-0.05245787765419037,0.8333333333333334,1.4960245237189194,0,0,0,False,True,False,False,True,False,False
0,0,0,1,1.607062093178246,1,0,0,0,0,0,0,0,-1.498019246206844,-0.33936671239696087,-1.2558872140959452,-0.7598967549747155,0.0,-0.38215101591693285,0,0,1,False,False,False,True,True,False,False
1,0,1,1,1.607062093178246,0,1,0,1,0,1,1,1,-0.37199656003425247,0.7254206869390943,-0.16986029748360834,-0.679493650336732,0.6666666666666666,0.6915446129811342,0,0,0,True,False,False,False,True,False,False
1,0,0,0,-0.8379018057550162,1,1,0,0,1,1,1,1,1.1260454206850363,-0.5189847618061758,0.8799995132742603,0.7925254836935447,0.6666666666666666,-0.4903651771382227,2,0,0,False,False,True,False,False,False,False
1,0,1,0,1.0365705167604848,0,1,1,0,0,1,0,1,-0.6526718313663585,0.10471221597480607,-0.5327722331942908,-0.3808644255046717,0.5,0.1446232038493059,1,0,0,True,False,False,False,False,True,False
1,0,0,0,-0.8786512040705705,0,0,0,0,0,1,0,1,-0.9698847119843012,-0.8520274773488795,-0.951293824144426,-0.014444560119422698,0.16666666666666666,-0.8392018838393729,2,1,1,True,False,False,False,False,False,True
0,0,1,0,-0.7564030091239073,0,0,0,0,0,1,1,0,-0.6194558229246891,-0.7181819257276992,-0.4849715661605186,-0.43297576920583547,0.3333333333333333,-0.7269846784428238,2,0,1,True,False,False,False,False,True,False
0,0,1,0,-1.2453957889105598,1,0,0,1,0,0,0,0,0.37868523074747557,-0.944912906129495,-0.28580088770227297,2.277063286972704,0.16666666666666666,-0.9452165702390918,2,1,1,False,False,True,False,False,True,False
1,1,1,0,1.3218163049693654,1,1,0,1,0,1,1,0,1.3369670742896367,1.9709028771109676,1.4231045551680868,-0.3663548467711666,0.6666666666666666,1.9969989038281304,2,0,0,False,True,True,False,False,False,False
0,1,0,0,-1.1231475939638966,1,0,0,1,0,0,0,0,-0.48659178915801166,-0.9073588020873679,-0.6476567068617638,0.5816396320606189,0.16666666666666666,-0.9016889635202031,2,1,1,False,False,False,False,False,True,False
0,0,0,0,-1.2861451872261143,0,0,0,0,0,0,0,0,-1.3352608048426642,-1.000727665794213,-1.5357986835026538,0.7616429217149866,0.0,-1.0015231256713077,2,1,1,True,False,False,False,False,False,False
0,0,0,0,-0.7971524074394618,0,1,0,0,1,1,0,1,-0.6460286296780248,-0.7492536068953809,-0.5461781398566529,-0.3119144692378422,0.5,-0.7519487176676539,2,0,0,True,False,False,False,True,False,False
0,0,0,0,-1.1231475939638966,1,0,0,0,0,0,1,0,0.4567428505853984,-0.8242519434054923,0.38364601209919624,0.22917245755415905,0.16666666666666666,-0.8392238785875886,2,1,1,False,False,True,False,False,False,True
1,0,1,0,-0.38965842428391806,1,0,0,0,1,1,0,0,-0.1660573076959023,-0.41957296152145734,-0.10480480634047047,-0.20316528657642371,0.3333333333333333,-0.4053774700327219,1,0,0,False,False,False,False,False,False,False
1,1,1,0,0.832823525182713,1,0,0,0,0,0,0,0,-1.3252960023101632,-0.4510182060412258,-1.1685800174879986,-0.47356289839142723,0.0,-0.4272402497591369,0,0,1,False,True,False,True,True,False,False
0,0,1,0,0.7105753302360499,0,1,0,0,1,1,0,1,-0.6825662389638609,-0.049833140214942964,-0.5374109049608294,-0.4666148194559949,0.5,-0.03476596259801953,1,0,0,True,False,False,False,False,False,False
1,0,1,0,-0.5119066192305812,1,1,0,0,0,0,0,0,0.5779812813974917,-0.31181092160185997,0.5396620047500477,0.102752794887405,0.16666666666666666,-0.2874856195965198,2,0,0,False,True,True,False,False,True,False
1,0,1,0,-0.8786512040705705,1,1,0,0,1,1,0,1,1.036362197892529,-0.4745526972226876,1.3908159202119152,-1.2782372901011363,0.5,-0.5469356695490272,2,1,0,False,True,True,False,True,False,False
1,0,1,0,0.9550717201293761,1,0,0,0,0,1,0,1,0.6842725084108333,1.1430864888868493,0.8730332955450169,-0.6875100434385059,0.16666666666666666,1.0962479801501859,2,0,1,False,True,True,False,False,False,False
0,0,0,0,-1.163896992279451,0,0,0,1,0,0,0,1,-1.1741631639005676,-0.9595477998053621,-1.1660349376245307,0.03220550709466762,0.16666666666666666,-0.9602609780186371,2,1,1,True,False,False,False,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,0.1760675792532921,-0.9807310393001606,-0.7913628234382909,3.33446481049208,0.0,-0.9815079047950123,2,1,1,False,False,True,False,False,True,False
1,0,0,0,-1.2046463905950056,1,0,0,0,0,0,1,1,-0.32217254737174844,-0.925421688876501,-0.33692972424515505,0.06754646710534158,0.16666666666666666,-0.939453946206576,2,1,1,False,False,False,False,False,True,False
0,0,1,1,0.9550717201293761,1,1,1,0,1,0,1,1,0.360416426104557,0.8611120810058795,0.5047047450786235,-0.5171790165239002,0.6666666666666666,0.8560653296346399,0,0,0,False,True,False,False,True,False,False
0,1,1,0,-0.022913839443928746,1,0,1,1,0,0,1,1,0.9466789751000215,0.2939989639086179,1.0042571262087976,-0.24760922113530265,0.5,0.30373321244174717,2,0,1,False,True,True,False,False,True,False
0,0,0,0,-0.26741022933725495,0,1,0,0,1,1,1,0,-0.34708455370300045,-0.41267302666526784,-0.28986089605590054,-0.17994496692496542,0.6666666666666666,-0.38852949289948857,1,0,0,True,False,False,False,True,False,False
1,0,0,0,-0.2266608310217006,1,0,1,0,1,0,0,1,-0.29393894019632943,-0.3790523249774652,-0.2594476245241704,-0.10410962437507629,0.3333333333333333,-0.3455297601377768,2,0,0,False,False,False,False,False,False,True
0,0,0,0,-0.3489090259683637,1,0,0,0,1,0,0,1,-0.46167978282675964,-0.45365512382066125,-0.27977995591098326,-0.604949592745778,0.16666666666666666,-0.47294533655138093,2,0,0,False,False,False,False,True,False,False
1,0,0,0,-1.2861451872261143,0,1,0,0,0,0,0,0,-1.1658591617901504,-0.998486285681693,-1.4523564222646703,1.0500251554020894,0.16666666666666666,-0.9992796613533054,2,1,0,True,False,False,False,False,False,True
0,0,0,0,-0.6749042124927986,1,0,0,0,0,0,0,0,-1.5030016474730943,-0.8820224170899583,-1.373918771850649,-0.36893517782649227,0.0,-0.8734257120630166,2,0,1,False,False,False,True,True,False,False
1,0,1,0,-0.06366323775948311,1,1,0,0,1,0,1,1,-0.03319327392922482,-0.17187848477314932,0.012331358179272285,-0.15563169536206653,0.5,-0.13968091158695306,1,0,0,False,False,False,False,False,True,False
0,0,1,1,0.01783555887162562,1,0,1,1,1,1,1,0,0.5680164788649905,0.13239985265887882,0.563731799665294,-0.014361404919398059,0.8333333333333334,0.17937490603012649,0,0,0,False,False,False,False,True,False,False
1,1,1,0,1.4440644999160286,1,0,1,0,0,0,1,1,0.8171365421775109,1.6813693049289495,0.9643866034916584,-0.550869114298837,0.3333333333333333,1.6677595177871771,2,0,1,False,True,True,False,False,False,False
1,0,1,1,0.34383074539606057,1,0,1,1,1,1,1,1,1.4648487067900635,0.9459549105592168,1.5287761294436237,-0.2961624984902275,0.8333333333333334,0.955261644087489,1,0,0,False,True,True,False,False,False,False
1,1,1,1,-0.7564030091239073,1,0,0,0,0,1,1,1,1.023075794515861,-0.4199465248735441,0.9953923155674713,0.04313764405796966,0.3333333333333333,-0.4224453946481123,2,0,1,False,True,True,False,False,True,False
0,0,1,0,-1.2453957889105598,1,0,0,1,0,1,0,1,0.8785861577945995,-0.9362770004018439,-0.07146880491451146,3.2383373992630466,0.3333333333333333,-0.9319757318132348,2,1,1,False,True,True,False,False,True,False
0,0,1,0,1.3218163049693654,1,1,0,1,0,1,1,1,1.3037510658479672,1.9825712382849692,1.4362679065398545,-0.5249393727827021,0.6666666666666666,1.9684057311477083,2,0,0,False,True,True,False,False,True,False
0,0,1,1,-0.7564030091239073,1,0,0,0,0,0,0,0,-1.5030016474730943,-0.8756718401044846,-1.2667110253665683,-0.7394525744184036,0.0,-0.890801563153427,1,0,1,False,False,False,True,False,False,True
0,0,0,0,-0.6341548141772443,0,0,0,0,0,0,0,1,-1.3070271976672452,-0.8181650581979619,-1.1413113046651282,-0.5056053688011058,0.0,-0.8206163215970985,2,0,1,True,False,False,False,False,False,True
1,0,1,0,0.7920741268671586,0,1,0,1,0,0,0,0,-0.9815103149388852,-0.1506952452783508,-0.7320919608497122,-0.8116032558469878,0.3333333333333333,-0.2015301435695277,1,0,0,True,False,False,False,False,False,True
0,0,0,0,-1.163896992279451,1,0,0,1,0,0,0,1,0.32553961724080427,-0.8701562870824986,0.16511454753671231,0.537722599087354,0.16666666666666666,-0.8808159474634949,2,1,1,False,False,True,False,False,False,False
1,0,1,0,1.3625657032849199,1,0,1,1,1,0,0,1,0.8486917501970969,1.6828415840224675,1.0527673153296457,-0.7488824568427436,0.5,1.6165117544445748,1,0,0,False,True,True,False,False,False,False
0,0,1,1,-0.30815962765280935,1,0,0,0,1,1,0,0,0.6942373109433345,-0.04517458547127342,0.8260703896837988,-0.4912756667249825,0.3333333333333333,-0.06775808492158353,2,0,0,False,False,True,False,False,True,False
0,0,0,0,1.607062093178246,1,1,1,1,1,1,1,0,0.7822597333137581,1.7845387130493635,0.9103841578342352,-0.4829785477677891,1.0,1.7921618136952293,0,0,0,False,True,False,False,True,False,False
0,1,1,0,0.3030813470805062,1,1,1,1,1,1,0,1,1.1011334143537843,0.7976502597807986,1.344096634059659,-0.8962446111174688,0.8333333333333334,0.7145951091111976,1,0,0,False,False,True,False,True,False,False
0,0,0,0,1.1995681100227022,1,0,0,1,0,1,1,1,1.054631002535447,1.6804024350764897,1.2400004606494257,-0.6948085274106334,0.5,1.6262774226523498,1,0,1,False,True,True,False,False,True,False
1,0,1,1,0.5883271352893868,1,1,1,0,1,1,1,1,0.6743077058783327,0.7934531656485303,0.8584283882363988,-0.6709617939177164,0.8333333333333334,0.7511503806457065,0,0,0,False,True,False,False,True,False,False
0,0,1,1,-0.06366323775948311,1,0,0,0,0,0,0,1,-1.473107239875592,-0.703085571440431,-1.2236571364083588,-0.7864678315526039,0.0,-0.7308337593805729,2,0,1,False,False,False,True,False,True,False
1,0,1,1,1.1180693133915935,0,0,1,0,0,1,1,1,-0.5065213942230133,0.3373542870655031,-0.29500072556939894,-0.7050185059280027,0.5,0.3006539476915479,2,0,1,True,False,False,False,False,True,False
0,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,-1.5079840487393448,-0.9846644416544853,-1.4396764708020355,-0.15863567696297373,0.0,-0.9865666968846254,1,1,1,False,False,False,True,False,False,True
1,0,1,1,1.3218163049693654,1,0,1,1,0,1,1,1,1.345271076400054,2.058470521703055,1.5218916648036678,-0.6794971712293856,0.6666666666666666,2.004147196998236,2,0,1,False,True,True,False,False,True,False
0,0,1,0,1.158818711707148,1,1,1,0,0,1,1,1,1.3685222823092227,1.790186111960321,1.4231557339839425,-0.25909520587073587,0.6666666666666666,1.8372950370338652,2,0,0,False,True,True,False,False,True,False
1,0,1,1,0.6698259319204956,1,0,1,1,1,1,1,1,1.426650297082144,1.3146619390687857,1.5225728868294606,-0.4047783952453172,0.8333333333333334,1.314413887701807,0,0,0,False,True,True,False,False,False,False
1,0,1,1,-0.7564030091239073,1,0,1,0,1,0,1,1,0.8187973425995947,-0.480573659485732,0.694454800854273,0.38768844352203924,0.5,-0.46032035107556374,2,0,0,False,False,True,False,True,False,False
0,0,0,0,0.09933435550273437,1,0,0,0,0,0,0,0,0.34380842188372235,0.14688092613094558,0.4544992175839545,-0.4002107725026064,0.0,0.14768047385128943,2,0,1,False,True,True,False,True,False,False
0,0,0,0,0.7920741268671586,1,0,0,0,0,0,0,0,-1.4614816369210077,-0.5250276983840487,-1.2579665151186907,-0.628310367399174,0.0,-0.5320672197552077,0,0,1,False,False,False,True,False,False,False
1,0,0,0,-0.8786512040705705,1,0,0,0,0,0,0,1,0.3820068315916423,-0.6433593837362169,0.3434246606854622,0.11372532151929,0.0,-0.6422609083159114,2,1,1,False,True,True,False,False,True,False
0,0,0,0,-0.30815962765280935,1,1,1,0,1,1,1,1,0.4650468526958157,-0.17572398986815943,0.45221633688224516,0.020461434229581327,0.8333333333333334,-0.14363996626578074,2,0,0,False,False,False,False,False,False,True
1,0,1,0,-1.0823981956483424,1,0,0,0,1,0,0,1,-0.526450999288015,-0.8926140368373576,-0.6756655704612547,0.5427309179917229,0.16666666666666666,-0.8827074958100459,2,1,0,False,False,False,False,False,True,False
0,0,0,0,-0.5119066192305812,1,0,0,0,0,0,0,1,-1.5079840487393448,-0.8551038814248876,-1.3865998690575199,-0.3420720884469501,0.0,-0.8399936947751384,2,0,1,False,False,False,True,True,False,False
1,1,0,0,-1.0823981956483424,1,0,1,0,0,1,1,1,1.104455015197951,-0.765250908090623,0.6790440825789483,1.4135321726547396,0.5,-0.7531144393230865,2,1,1,False,True,True,False,False,True,False
1,0,0,0,-0.38965842428391806,1,1,0,1,0,1,1,1,0.4500996488970644,-0.20163170705111325,0.571322928102602,-0.4420701762485829,0.6666666666666666,-0.21769628350807416,1,0,0,False,True,False,False,False,True,False
1,1,0,0,0.9550717201293761,1,0,1,1,1,1,1,1,1.5595143308488215,1.8093916631205431,1.7433932010345716,-0.7155844060575098,0.8333333333333334,1.7453569894922,1,0,0,False,True,True,False,False,True,False
1,0,0,0,-1.163896992279451,0,1,0,1,1,0,1,0,-0.5563454068855174,-0.9227408224674083,-0.6179338098848348,0.2414239903578596,0.6666666666666666,-0.9275327926736616,2,1,0,True,False,False,False,False,False,True
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-1.5245920529601795,-1.003232737684677,-1.6290576813568705,0.43933336641763643,0.0,-1.0040305269678986,2,1,1,False,False,False,True,False,False,True
